match_id,ElapsedTime,SetNo,P1GamesWon,P2GamesWon,SetWinner,GameNo,GameWinner,PointNumber,PointWinner,PointServer,Speed_KMH,Rally,P1Score,P2Score,P1Momentum,P2Momentum,P1PointsWon,P2PointsWon,P1Ace,P2Ace,P1Winner,P2Winner,P1DoubleFault,P2DoubleFault,P1UnfErr,P2UnfErr,P1NetPoint,P2NetPoint,P1NetPointWon,P2NetPointWon,P1BreakPoint,P2BreakPoint,P1BreakPointWon,P2BreakPointWon,P1FirstSrvIn,P2FirstSrvIn,P1FirstSrvWon,P2FirstSrvWon,P1SecondSrvIn,P2SecondSrvIn,P1SecondSrvWon,P2SecondSrvWon,P1ForcedError,P2ForcedError,History,Speed_MPH,P1BreakPointMissed,P2BreakPointMissed,ServeIndicator,Serve_Direction,Winner_FH,Winner_BH,ServingTo,P1TurningPoint,P2TurningPoint,ServeNumber,WinnerType,WinnerShotType,P1DistanceRun,P2DistanceRun,RallyCount,ServeWidth,ServeDepth,ReturnDepth
2021-wimbledon-1220,0:06:17,1,1,2,0,3,2,12,2,2,189,,0,0,9,21,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11022,118,0,0,1,,,,,,,1,0,0,27.294,24.395,3,C,NCTL,ND
2021-wimbledon-1220,0:08:11,1,1,2,0,4,0,13,2,1,143,,0,15,7,22,4,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,89,0,0,1,,,,,,,2,0,0,16.795,18.388,2,C,NCTL,ND
2021-wimbledon-1220,0:08:46,1,1,2,0,4,0,14,2,1,148,,0,30,5,23,4,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,11020,92,0,0,1,,,,,,,2,0,0,42.513,44.804,10,BW,NCTL,ND
2021-wimbledon-1220,0:09:41,1,1,2,0,4,0,15,1,1,136,,15,30,7,22,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,85,0,0,1,,,,,,,2,0,0,36.097,42.474,9,BC,NCTL,D
2021-wimbledon-1220,0:10:32,1,1,2,0,4,0,16,1,1,183,,30,30,11,22,6,10,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,114,0,0,1,,,,,,,1,0,0,11.927,13.627,1,W,CTL,
2021-wimbledon-1220,0:10:55,1,1,2,0,4,0,17,1,1,164,,40,30,14,22,7,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,102,0,0,1,,,,,,,1,0,B,16.304,24.863,3,W,CTL,ND
2021-wimbledon-1220,0:11:24,1,2,2,0,4,1,18,1,1,183,,0,0,18,21,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,114,0,0,2,,,,,,,1,0,0,15.964,17.018,1,BW,NCTL,ND
2021-wimbledon-1220,0:12:06,1,2,2,0,5,0,19,2,2,173,,0,15,17,23,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,108,0,0,2,,,,,,,1,0,0,14.406,12.144,1,W,CTL,
2021-wimbledon-1220,0:12:22,1,2,2,0,5,0,20,1,2,188,,15,15,20,23,9,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,117,0,0,2,,,,,,,1,0,B,23.463,28.733,4,BC,CTL,D
2021-wimbledon-1220,0:12:51,1,2,2,0,5,0,21,2,2,185,,15,30,19,25,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,115,0,0,2,,,,,,,1,0,0,21.502,20.363,1,W,NCTL,
2021-wimbledon-1220,0:13:36,1,2,2,0,5,0,22,1,2,144,,30,30,20,23,10,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,90,0,0,2,,,,,,,2,0,0,31.443,30.934,6,BW,NCTL,ND
2021-wimbledon-1220,0:14:40,1,2,2,0,5,0,23,2,2,199,,30,40,20,27,10,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,124,0,0,2,,,,,,,1,0,0,14.071,11.633,1,C,NCTL,
2021-wimbledon-1220,0:15:01,1,2,2,0,5,0,24,1,2,194,,40,40,22,26,11,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,21430,121,0,0,2,,,,,,,1,0,0,23.477,24.488,4,BW,NCTL,ND
2021-wimbledon-1220,0:15:52,1,2,2,0,5,0,25,2,2,201,,40,AD,21,28,11,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,125,0,0,2,,,,,,,1,0,0,14.459,12.045,1,BC,NCTL,
2021-wimbledon-1220,0:16:24,1,2,3,0,5,2,26,2,2,209,,0,0,19,31,11,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11022,130,0,0,1,,,,,,,1,0,0,19.233,20.295,3,W,CTL,D
2021-wimbledon-1220,0:18:04,1,2,3,0,6,0,27,1,1,152,,15,0,23,31,12,15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,13000,95,0,0,1,,,,,,,1,0,0,12.597,14.112,1,W,CTL,
2021-wimbledon-1220,0:18:22,1,2,3,0,6,0,28,1,1,177,,30,0,24,29,13,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22020,110,0,0,1,,,,,,,1,0,0,23.863,28.527,5,W,CTL,ND
2021-wimbledon-1220,0:18:48,1,2,3,0,6,0,29,2,1,178,,30,15,23,31,13,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,111,0,0,1,,,,,,,1,0,0,40.113,42.873,8,BC,NCTL,ND
2021-wimbledon-1220,0:19:26,1,2,3,0,6,0,30,2,1,172,,30,30,21,32,13,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,107,0,0,1,,,,,,,1,0,0,15.895,18.630,2,BC,NCTL,ND
2021-wimbledon-1220,0:19:51,1,2,3,0,6,0,31,1,1,133,,40,30,23,31,14,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,83,0,0,1,,,,,,,2,0,0,19.613,19.560,3,BC,NCTL,D
2021-wimbledon-1220,0:20:27,1,2,3,0,6,0,32,2,1,175,,40,40,22,33,14,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,12030,109,0,0,1,,,,,,,1,0,0,31.570,41.744,6,B,NCTL,ND
2021-wimbledon-1220,0:21:08,1,2,3,0,6,0,33,1,1,164,,AD,40,24,32,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,102,0,0,1,,,,,,,1,0,0,16.023,16.505,1,W,CTL,
2021-wimbledon-1220,0:21:30,1,3,3,0,6,1,34,1,1,180,,0,0,27,30,16,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22022,112,0,0,2,,,,,,,1,0,0,23.385,20.770,3,BC,CTL,D
2021-wimbledon-1220,0:22:09,1,3,3,0,7,0,35,1,2,154,,15,0,30,30,17,18,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11510,96,0,0,2,,,,,,,2,0,F,15.888,26.634,6,BC,NCTL,ND
2021-wimbledon-1220,0:22:47,1,3,3,0,7,0,36,1,2,185,,30,0,32,29,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,115,0,0,2,,,,,,,1,0,0,28.505,26.711,4,BW,NCTL,ND
2021-wimbledon-1220,0:23:16,1,3,3,0,7,0,37,2,2,177,,30,15,31,31,18,19,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,11030,110,0,0,2,,,,,,,1,0,0,18.196,11.916,1,W,CTL,D
2021-wimbledon-1220,0:23:37,1,3,3,0,7,0,38,2,2,196,,30,30,29,32,18,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,122,0,0,2,,,,,,,1,0,0,28.248,30.650,5,C,NCTL,D
2021-wimbledon-1220,0:24:15,1,3,3,0,7,0,39,2,2,168,,30,40,28,34,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,105,0,0,2,,,,,,,2,0,0,18.957,14.869,1,W,NCTL,ND
2021-wimbledon-1220,0:24:51,1,3,3,0,7,0,40,1,2,0,,40,40,29,30,19,21,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,25000,0,0,0,2,,,,,,,0,0,0,12.960,12.311,0,C,CTL,
2021-wimbledon-1220,0:25:38,1,3,3,0,7,0,41,2,2,194,,40,AD,29,34,19,22,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,121,0,0,2,,,,,,,1,0,0,14.059,11.596,1,C,CTL,
2021-wimbledon-1220,0:26:15,1,3,4,0,7,2,42,2,2,180,,0,0,28,38,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12032,112,0,0,1,,,,,,,1,0,0,20.990,9.617,1,W,CTL,D
2021-wimbledon-1220,0:28:17,1,3,4,0,8,0,43,2,1,173,,0,15,27,40,19,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,108,0,0,1,,,,,,,1,0,0,32.206,32.102,6,C,NCTL,ND
2021-wimbledon-1220,0:28:47,1,3,4,0,8,0,44,1,1,170,,15,15,29,39,20,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030,106,0,0,1,,,,,,,1,0,0,17.585,27.526,3,C,NCTL,ND
2021-wimbledon-1220,0:29:12,1,3,4,0,8,0,45,1,1,185,,30,15,31,38,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,115,0,0,1,,,,,,,1,0,0,11.478,13.534,1,C,CTL,
2021-wimbledon-1220,0:29:35,1,3,4,0,8,0,46,1,1,172,,40,15,32,36,22,24,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,21420,107,0,0,1,,,,,,,1,0,0,31.439,27.931,5,C,NCTL,D
2021-wimbledon-1220,0:30:25,1,4,4,0,8,1,47,1,1,144,,0,0,37,36,23,24,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11412,90,0,0,2,,,,,,,2,0,F,21.015,28.874,5,W,NCTL,ND
2021-wimbledon-1220,0:31:22,1,4,4,0,9,0,48,1,2,149,,15,0,39,35,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,93,0,0,2,,,,,,,2,0,0,37.621,39.039,10,C,NCTL,ND
2021-wimbledon-1220,0:32:17,1,4,4,0,9,0,49,2,2,165,,15,15,38,37,24,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,103,0,0,2,,,,,,,2,0,0,26.715,20.396,3,C,NCTL,ND
2021-wimbledon-1220,0:33:01,1,4,4,0,9,0,50,1,2,162,,30,15,40,36,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,101,0,0,2,,,,,,,2,0,0,28.919,27.335,4,BW,NCTL,ND
2021-wimbledon-1220,0:33:45,1,4,4,0,9,0,51,2,2,154,,30,30,40,39,25,26,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22410,96,0,0,2,,,,,,,2,0,B,16.071,11.925,3,W,CTL,
2021-wimbledon-1220,0:34:28,1,4,4,0,9,0,52,2,2,214,,30,40,40,43,25,27,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,23000,133,0,0,2,,,,,,,1,0,0,14.738,11.832,1,C,CTL,
2021-wimbledon-1220,0:34:44,1,4,5,0,9,2,53,2,2,202,,0,0,39,47,25,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,126,0,0,1,,,,,,,1,0,0,16.158,15.727,1,BC,CTL,ND
2021-wimbledon-1220,0:36:42,1,4,5,0,10,0,54,1,1,152,,15,0,41,46,26,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,95,0,0,1,,,,,,,1,0,0,16.783,17.307,1,W,CTL,D
2021-wimbledon-1220,0:37:07,1,4,5,0,10,0,55,1,1,131,,30,0,44,46,27,28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,82,0,0,1,,,,,,,2,0,F,22.639,31.021,5,BW,NCTL,ND
2021-wimbledon-1220,0:37:51,1,4,5,0,10,0,56,2,1,141,,30,15,42,47,27,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,88,0,0,1,,,,,,,2,0,0,25.342,31.356,4,B,NCTL,ND
2021-wimbledon-1220,0:38:33,1,4,5,0,10,0,57,1,1,170,,40,15,45,47,28,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12010,106,0,0,1,,,,,,,1,0,B,27.702,29.347,7,BW,NCTL,ND
2021-wimbledon-1220,0:39:07,1,4,5,0,10,0,58,2,1,164,,40,30,43,48,28,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,102,0,0,1,,,,,,,1,0,0,17.083,22.739,2,BW,NCTL,ND
2021-wimbledon-1220,0:39:37,1,5,5,0,10,1,59,1,1,165,,0,0,47,47,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22032,103,0,0,2,,,,,,,1,0,0,21.108,18.760,1,BW,CTL,D
2021-wimbledon-1220,0:40:21,1,5,5,0,11,0,60,2,2,202,,0,15,46,49,29,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,126,0,0,2,,,,,,,1,0,0,17.447,13.993,1,C,NCTL,ND
2021-wimbledon-1220,0:40:36,1,5,5,0,11,0,61,2,2,172,,0,30,45,51,29,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,107,0,0,2,,,,,,,2,0,0,13.589,12.434,1,BC,NCTL,
2021-wimbledon-1220,0:41:07,1,5,5,0,11,0,62,2,2,178,,0,40,44,53,29,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,111,0,0,2,,,,,,,1,0,0,14.574,12.185,1,W,CTL,
2021-wimbledon-1220,0:41:23,1,5,5,0,11,0,63,1,2,167,,15,40,47,53,30,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,104,0,0,2,,,,,,,2,0,F,21.039,23.329,4,C,NCTL,D
2021-wimbledon-1220,0:42:06,1,5,5,0,11,0,64,1,2,160,,30,40,49,52,31,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,100,0,0,2,,,,,,,2,0,0,16.989,16.078,2,W,CTL,D
2021-wimbledon-1220,0:42:49,1,5,6,0,11,2,65,2,2,191,,0,0,48,56,31,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,119,0,0,1,,,,,,,1,0,0,15.901,15.954,1,BC,NCTL,D
2021-wimbledon-1220,0:44:30,1,5,6,0,12,0,66,2,1,164,,0,15,48,59,31,35,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21510,102,0,0,1,,,,,,,1,0,F,38.563,31.089,8,W,CTL,D
2021-wimbledon-1220,0:45:05,1,5,6,0,12,0,67,2,1,165,,0,30,48,62,31,36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22010,103,0,0,1,,,,,,,1,0,B,12.791,18.725,2,W,CTL,ND
2021-wimbledon-1220,0:45:39,1,5,6,0,12,0,68,2,1,160,,0,40,46,63,31,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,100,0,0,1,,,,,,,1,0,0,18.072,24.934,2,W,CTL,ND
2021-wimbledon-1220,0:46:10,1,5,6,0,12,0,69,1,1,173,,15,40,48,62,32,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,22030,108,0,1,1,,,,,,,1,0,0,17.864,25.166,3,W,NCTL,ND
2021-wimbledon-1220,0:46:39,1,5,7,2,12,2,70,2,1,159,,0,0,42,71,32,38,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,,,,,,,,,,,12033,99,0,1,2,,,,,,,1,0,0,19.721,20.892,2,W,NCTL,D
2021-wimbledon-1220,0:48:49,2,0,0,0,1,0,71,2,2,172,,0,15,41,73,32,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,107,0,0,2,,,,,,,1,0,0,19.473,13.952,1,W,CTL,ND
2021-wimbledon-1220,0:49:06,2,0,0,0,1,0,72,2,2,183,,0,30,39,74,32,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,114,0,0,2,,,,,,,1,0,0,21.113,19.976,3,W,CTL,ND
2021-wimbledon-1220,0:49:47,2,0,0,0,1,0,73,2,2,170,,0,40,37,75,32,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,106,0,0,2,,,,,,,1,0,0,22.955,21.815,3,W,CTL,
2021-wimbledon-1220,0:50:10,2,0,1,0,1,2,74,2,2,149,,0,0,35,78,32,42,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11022,93,0,0,1,,,,,,,2,0,0,24.434,23.729,3,W,CTL,D
2021-wimbledon-1220,0:51:28,2,0,1,0,2,0,75,1,1,154,,15,0,37,77,33,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,96,0,0,1,,,,,,,1,0,0,15.536,16.901,1,W,CTL,ND
2021-wimbledon-1220,0:51:46,2,0,1,0,2,0,76,1,1,186,,30,0,40,77,34,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,116,0,0,1,,,,,,,1,0,F,17.388,19.149,3,W,CTL,D
2021-wimbledon-1220,0:52:08,2,0,1,0,2,0,77,2,1,0,,30,15,36,78,34,43,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,15000,0,0,0,1,,,,,,,0,0,0,13.564,14.737,0,C,CTL,
2021-wimbledon-1220,0:52:38,2,0,1,0,2,0,78,1,1,177,,40,15,38,77,35,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,110,0,0,1,,,,,,,1,0,0,47.279,47.580,9,C,CTL,D
2021-wimbledon-1220,0:53:21,2,1,1,0,2,1,79,1,1,152,,0,0,41,75,36,43,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,22022,95,0,0,2,,,,,,,2,0,0,21.780,23.566,3,BC,NCTL,ND
2021-wimbledon-1220,0:54:16,2,1,1,0,3,0,80,2,2,178,,0,15,40,77,36,44,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,12030,111,0,0,2,,,,,,,1,0,0,22.885,18.641,3,W,CTL,ND
2021-wimbledon-1220,0:54:39,2,1,1,0,3,0,81,2,2,193,,0,30,39,79,36,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,120,0,0,2,,,,,,,1,0,0,0.000,12.224,1,,,
2021-wimbledon-1220,0:55:25,2,1,1,0,3,0,82,1,2,186,,15,30,40,77,37,45,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,21020,116,0,0,2,,,,,,,1,0,0,21.526,18.026,2,W,CTL,ND
2021-wimbledon-1220,0:55:50,2,1,1,0,3,0,83,2,2,167,,15,40,39,79,37,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,104,0,0,2,,,,,,,2,0,0,15.094,14.663,1,BC,NCTL,ND
2021-wimbledon-1220,0:56:31,2,1,1,0,3,0,84,1,2,149,,30,40,42,79,38,46,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,11410,93,0,0,2,,,,,,,2,0,F,23.888,27.308,4,C,NCTL,D
2021-wimbledon-1220,0:57:20,2,1,2,0,3,2,85,2,2,197,,0,0,41,83,38,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11032,123,0,0,1,,,,,,,1,0,0,17.509,14.778,1,C,CTL,D
2021-wimbledon-1220,0:59:16,2,1,2,0,4,0,86,2,1,180,,0,15,41,86,38,48,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,22010,112,0,0,1,,,,,,,1,0,B,17.886,24.221,4,C,CTL,ND
2021-wimbledon-1220,0:59:43,2,1,2,0,4,0,87,2,1,141,,0,30,39,87,38,49,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,12020,88,0,0,1,,,,,,,2,0,0,68.540,82.115,20,BW,NCTL,D
2021-wimbledon-1220,1:01:04,2,1,2,0,4,0,88,1,1,156,,15,30,41,86,39,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,97,0,0,1,,,,,,,1,0,0,20.225,28.272,3,W,NCTL,ND
2021-wimbledon-1220,1:01:35,2,1,2,0,4,0,89,1,1,151,,30,30,43,85,40,49,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,21030,94,0,0,1,,,,,,,2,0,0,16.703,25.873,3,B,NCTL,ND
2021-wimbledon-1220,1:02:22,2,1,2,0,4,0,90,1,1,181,,40,30,45,84,41,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,22030,113,0,0,1,,,,,,,1,0,0,12.792,19.359,1,C,NCTL,ND
2021-wimbledon-1220,1:02:46,2,1,2,0,4,0,91,2,1,185,,40,40,43,85,41,50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11020,115,0,0,1,,,,,,,1,0,0,20.933,23.532,4,C,NCTL,ND
2021-wimbledon-1220,1:03:16,2,1,2,0,4,0,92,2,1,130,,40,AD,41,86,41,51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,81,0,0,1,,,,,,,2,0,0,66.214,72.845,18,B,NCTL,ND
2021-wimbledon-1220,1:04:22,2,1,2,0,4,0,93,1,1,178,,40,40,45,86,42,51,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,13000,111,0,1,1,,,,,,,1,0,0,12.166,14.598,1,C,CTL,
2021-wimbledon-1220,1:04:48,2,1,2,0,4,0,94,2,1,183,,40,AD,43,87,42,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,114,0,0,1,,,,,,,1,0,0,14.561,16.821,2,BC,CTL,ND
2021-wimbledon-1220,1:05:17,2,1,2,0,4,0,95,1,1,185,,40,40,46,87,43,52,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,11010,115,0,1,1,,,,,,,1,0,F,15.902,21.553,3,BC,NCTL,ND
2021-wimbledon-1220,1:05:54,2,1,2,0,4,0,96,2,1,180,,40,AD,44,88,43,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,112,0,0,1,,,,,,,1,0,0,21.422,25.111,4,BC,NCTL,D
2021-wimbledon-1220,1:06:26,2,1,2,0,4,0,97,1,1,178,,40,40,46,87,44,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,21030,111,0,1,1,,,,,,,1,0,0,31.071,30.789,3,C,NCTL,ND
2021-wimbledon-1220,1:06:55,2,1,2,0,4,0,98,1,1,167,,AD,40,48,86,45,53,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,22030,104,0,0,1,,,,,,,1,0,0,16.558,27.281,3,W,CTL,ND
2021-wimbledon-1220,1:07:30,2,2,2,0,4,1,99,1,1,193,,0,0,52,85,46,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21032,120,0,0,2,,,,,,,1,0,0,27.852,26.734,5,BW,NCTL,D
2021-wimbledon-1220,1:08:43,2,2,2,0,5,0,100,1,2,156,,15,0,54,84,47,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,97,0,0,2,,,,,,,2,0,0,17.805,15.700,2,W,CTL,D
2021-wimbledon-1220,1:09:16,2,2,2,0,5,0,101,2,2,175,,15,15,54,87,47,54,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,21010,109,0,0,2,,,,,,,1,0,F,20.177,14.700,3,W,NCTL,ND
2021-wimbledon-1220,1:09:50,2,2,2,0,5,0,102,2,2,173,,15,30,54,90,47,55,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22410,108,0,0,2,,,,,,,1,0,B,27.635,16.207,5,W,CTL,
2021-wimbledon-1220,1:10:15,2,2,2,0,5,0,103,2,2,193,,15,40,53,92,47,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11030,120,0,0,2,,,,,,,1,0,0,15.166,11.255,1,C,NCTL,
2021-wimbledon-1220,1:10:51,2,2,3,0,5,2,104,2,2,178,,0,0,53,97,47,57,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,22412,111,0,0,1,,,,,,,1,0,B,27.783,20.646,5,W,NCTL,D
2021-wimbledon-1220,1:13:10,2,2,3,0,6,0,105,1,1,188,,15,0,56,97,48,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,11010,117,0,0,1,,,,,,,1,0,F,15.804,19.285,3,C,NCTL,ND
2021-wimbledon-1220,1:13:31,2,2,3,0,6,0,106,2,1,157,,15,15,54,98,48,58,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12020,98,0,0,1,,,,,,,2,0,0,22.272,27.402,4,BC,NCTL,ND
2021-wimbledon-1220,1:14:11,2,2,3,0,6,0,107,1,1,159,,30,15,56,97,49,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,99,0,0,1,,,,,,,1,0,0,16.136,16.759,1,W,CTL,D
2021-wimbledon-1220,1:14:29,2,2,3,0,6,0,108,1,1,170,,40,15,58,96,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21030,106,0,0,1,,,,,,,1,0,0,37.183,35.102,5,B,CTL,ND
2021-wimbledon-1220,1:15:02,2,3,3,0,6,1,109,1,1,154,,0,0,62,95,51,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,21032,96,0,0,2,,,,,,,2,0,0,16.852,16.318,1,W,NCTL,ND
2021-wimbledon-1220,1:15:51,2,3,3,0,7,0,110,2,2,189,,0,15,61,97,51,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,12030,118,0,0,2,,,,,,,1,0,0,16.436,13.718,1,BC,NCTL,ND
